19:14:42.250893,0.71,-0.12,-0.69,-0.08,1.08,-0.04,-0.15
19:14:42.277703,0.72,-0.12,-0.67,-0.08,1.06,-0.03,-0.13
19:14:42.277823,0.74,-0.11,-0.65,-0.09,1.02,-0.04,-0.09
19:14:42.279032,0.76,-0.11,-0.63,-0.09,0.98,-0.07,-0.02
19:14:42.308683,0.77,-0.1,-0.62,-0.1,0.96,-0.09,0.06
19:14:42.308820,0.79,-0.1,-0.6,-0.1,0.97,-0.1,0.15
19:14:42.309041,0.8,-0.1,-0.59,-0.1,0.97,-0.09,0.22
19:14:42.339611,0.81,-0.1,-0.57,-0.1,0.95,-0.08,0.28
19:14:42.339730,0.82,-0.1,-0.55,-0.11,0.94,-0.08,0.32
19:14:42.339816,0.83,-0.1,-0.54,-0.11,0.92,-0.08,0.35
19:14:42.371117,0.84,-0.1,-0.52,-0.11,0.91,-0.07,0.39
19:14:42.371221,0.85,-0.11,-0.5,-0.12,0.9,-0.08,0.43
19:14:42.371307,0.85,-0.11,-0.49,-0.13,0.89,-0.1,0.48
19:14:42.403181,0.86,-0.12,-0.48,-0.13,0.88,-0.11,0.53
19:14:42.403291,0.86,-0.13,-0.47,-0.14,0.87,-0.11,0.57
19:14:42.403401,0.87,-0.13,-0.46,-0.14,0.85,-0.1,0.6
19:14:42.435266,0.87,-0.14,-0.45,-0.15,0.83,-0.1,0.63
19:14:42.435369,0.87,-0.15,-0.44,-0.15,0.82,-0.1,0.66
19:14:42.435453,0.87,-0.15,-0.44,-0.16,0.8,-0.1,0.67
19:14:42.466682,0.87,-0.16,-0.43,-0.17,0.8,-0.11,0.66
19:14:42.466828,0.87,-0.16,-0.42,-0.18,0.8,-0.13,0.65
19:14:42.466964,0.87,-0.17,-0.41,-0.19,0.81,-0.16,0.64
19:14:42.469028,0.88,-0.17,-0.4,-0.2,0.8,-0.18,0.65
19:14:42.483512,0.88,-0.18,-0.39,-0.22,0.79,-0.18,0.66
19:14:42.500272,0.87,-0.18,-0.39,-0.23,0.78,-0.17,0.69
19:14:42.500350,0.87,-0.19,-0.38,-0.24,0.77,-0.16,0.71
19:14:42.530173,0.87,-0.19,-0.38,-0.25,0.74,-0.16,0.74
19:14:42.530272,0.87,-0.19,-0.37,-0.26,0.71,-0.17,0.77
19:14:42.530356,0.87,-0.2,-0.37,-0.27,0.68,-0.18,0.79
19:14:42.561598,0.86,-0.2,-0.37,-0.28,0.65,-0.2,0.8
19:14:42.561718,0.86,-0.2,-0.37,-0.29,0.62,-0.21,0.81
19:14:42.561804,0.85,-0.21,-0.37,-0.3,0.63,-0.18,0.8
19:14:42.592600,0.85,-0.21,-0.37,-0.31,0.67,-0.14,0.77
19:14:42.592707,0.85,-0.21,-0.37,-0.32,0.69,-0.1,0.72
19:14:42.592793,0.84,-0.21,-0.37,-0.33,0.69,-0.08,0.68
19:14:42.623250,0.84,-0.21,-0.37,-0.34,0.67,-0.08,0.66
19:14:42.623370,0.84,-0.21,-0.37,-0.35,0.64,-0.08,0.66
19:14:42.623458,0.83,-0.21,-0.36,-0.36,0.62,-0.07,0.65
19:14:42.654256,0.83,-0.21,-0.36,-0.36,0.63,-0.05,0.65
19:14:42.654370,0.83,-0.21,-0.36,-0.37,0.65,-0.04,0.63
19:14:42.654458,0.83,-0.21,-0.35,-0.37,0.66,-0.03,0.62
19:14:42.685219,0.83,-0.21,-0.34,-0.38,0.66,-0.02,0.62
19:14:42.685321,0.83,-0.21,-0.34,-0.39,0.64,-0.02,0.63
19:14:42.685407,0.84,-0.2,-0.33,-0.39,0.64,-0.02,0.66
19:14:42.715211,0.84,-0.2,-0.32,-0.39,0.64,-0.01,0.68
19:14:42.715310,0.84,-0.2,-0.31,-0.4,0.64,-0.01,0.69
19:14:42.715394,0.84,-0.2,-0.31,-0.4,0.68,-0,0.69
19:14:42.733552,0.84,-0.2,-0.3,-0.4,0.73,-0,0.68
19:14:42.733648,0.84,-0.19,-0.3,-0.41,0.78,-0.01,0.69
19:14:42.750775,0.84,-0.19,-0.29,-0.41,0.77,-0.02,0.7
19:14:42.750884,0.85,-0.19,-0.28,-0.41,0.73,-0.03,0.71
19:14:42.776685,0.85,-0.18,-0.28,-0.42,0.69,-0.02,0.72
19:14:42.776788,0.85,-0.18,-0.27,-0.42,0.67,-0.02,0.73
19:14:42.807700,0.85,-0.17,-0.27,-0.43,0.67,-0.01,0.75
19:14:42.807806,0.85,-0.17,-0.26,-0.43,0.67,-0.01,0.77
19:14:42.807892,0.85,-0.17,-0.26,-0.43,0.66,-0.02,0.78
19:14:42.809430,0.85,-0.17,-0.25,-0.43,0.65,-0.03,0.78
19:14:42.838702,0.85,-0.16,-0.24,-0.43,0.65,-0.02,0.77
19:14:42.838810,0.85,-0.16,-0.24,-0.44,0.66,-0.02,0.77
19:14:42.839452,0.85,-0.16,-0.23,-0.44,0.66,-0.01,0.78
19:14:42.870720,0.85,-0.16,-0.23,-0.44,0.67,0,0.78
19:14:42.870823,0.85,-0.15,-0.23,-0.44,0.67,0.01,0.79
19:14:42.870909,0.85,-0.15,-0.22,-0.45,0.65,0.02,0.79
19:14:42.900533,0.85,-0.15,-0.22,-0.45,0.62,0.01,0.79
19:14:42.900634,0.85,-0.15,-0.21,-0.45,0.6,-0,0.8
19:14:42.900722,0.85,-0.15,-0.21,-0.45,0.59,-0.01,0.8
19:14:42.932543,0.85,-0.15,-0.2,-0.45,0.58,-0.02,0.82
19:14:42.932644,0.85,-0.15,-0.2,-0.46,0.56,-0.04,0.84
19:14:42.932767,0.85,-0.15,-0.2,-0.46,0.54,-0.06,0.87
19:14:42.950334,0.85,-0.15,-0.19,-0.46,0.52,-0.07,0.9
19:14:42.950425,0.85,-0.16,-0.19,-0.46,0.52,-0.07,0.93
19:14:42.967278,0.85,-0.16,-0.19,-0.46,0.54,-0.07,0.94
19:14:42.994536,0.85,-0.16,-0.19,-0.46,0.55,-0.07,0.94
19:14:42.994638,0.85,-0.16,-0.19,-0.46,0.57,-0.07,0.93
19:14:42.994724,0.85,-0.16,-0.19,-0.46,0.57,-0.06,0.9
19:14:43.025430,0.85,-0.16,-0.19,-0.46,0.58,-0.05,0.87
19:14:43.025559,0.85,-0.16,-0.19,-0.46,0.57,-0.05,0.84
19:14:43.025645,0.85,-0.16,-0.19,-0.46,0.56,-0.05,0.82
19:14:43.056498,0.85,-0.16,-0.18,-0.47,0.55,-0.05,0.8
19:14:43.056607,0.85,-0.16,-0.18,-0.47,0.55,-0.05,0.8
19:14:43.056692,0.85,-0.16,-0.18,-0.47,0.55,-0.07,0.84
19:14:43.087447,0.85,-0.17,-0.17,-0.47,0.55,-0.09,0.88
19:14:43.087551,0.85,-0.17,-0.17,-0.47,0.55,-0.11,0.92
19:14:43.087647,0.85,-0.17,-0.17,-0.47,0.54,-0.13,0.95
19:14:43.118475,0.85,-0.17,-0.17,-0.47,0.54,-0.13,0.96
19:14:43.118584,0.85,-0.17,-0.17,-0.47,0.54,-0.12,0.95
19:14:43.118668,0.85,-0.17,-0.17,-0.47,0.54,-0.1,0.92
19:14:43.120002,0.85,-0.17,-0.17,-0.47,0.54,-0.08,0.88
19:14:43.150132,0.85,-0.18,-0.16,-0.47,0.52,-0.08,0.85
19:14:43.150281,0.85,-0.18,-0.16,-0.47,0.51,-0.08,0.83
19:14:43.150424,0.85,-0.18,-0.16,-0.47,0.51,-0.09,0.84
19:14:43.167445,0.85,-0.19,-0.16,-0.47,0.52,-0.09,0.87
19:14:43.195128,0.85,-0.19,-0.16,-0.47,0.55,-0.12,0.93
19:14:43.195239,0.85,-0.2,-0.16,-0.46,0.57,-0.15,0.98
19:14:43.195325,0.85,-0.2,-0.15,-0.46,0.58,-0.18,1.01
19:14:43.226512,0.85,-0.2,-0.15,-0.46,0.59,-0.19,1.02
19:14:43.226618,0.86,-0.2,-0.15,-0.45,0.6,-0.2,1
19:14:43.226739,0.86,-0.2,-0.15,-0.45,0.6,-0.2,0.97
19:14:43.257081,0.86,-0.21,-0.15,-0.44,0.59,-0.19,0.93
19:14:43.257220,0.86,-0.21,-0.15,-0.43,0.58,-0.19,0.88
19:14:43.257330,0.87,-0.21,-0.15,-0.43,0.57,-0.19,0.84
19:14:43.287783,0.87,-0.21,-0.15,-0.42,0.56,-0.2,0.82
19:14:43.287887,0.87,-0.22,-0.15,-0.41,0.58,-0.23,0.83
19:14:43.287974,0.87,-0.22,-0.15,-0.41,0.62,-0.26,0.88
19:14:43.289998,0.88,-0.23,-0.15,-0.4,0.65,-0.31,0.93
19:14:43.319442,0.88,-0.23,-0.15,-0.39,0.68,-0.35,0.96
19:14:43.319541,0.88,-0.23,-0.15,-0.38,0.69,-0.38,0.97
19:14:43.320001,0.89,-0.23,-0.14,-0.37,0.69,-0.39,0.94
19:14:43.350542,0.89,-0.23,-0.14,-0.36,0.68,-0.38,0.89
19:14:43.350650,0.9,-0.23,-0.14,-0.36,0.66,-0.37,0.85
19:14:43.350726,0.9,-0.22,-0.14,-0.35,0.6,-0.36,0.81
19:14:43.367447,0.9,-0.22,-0.14,-0.34,0.53,-0.36,0.8
19:14:43.398085,0.91,-0.22,-0.14,-0.33,0.48,-0.36,0.81
19:14:43.398199,0.91,-0.22,-0.14,-0.32,0.46,-0.38,0.84
19:14:43.398284,0.92,-0.22,-0.13,-0.31,0.47,-0.42,0.86
19:14:43.400060,0.92,-0.22,-0.13,-0.3,0.49,-0.45,0.87
19:14:43.416926,0.92,-0.21,-0.13,-0.29,0.5,-0.47,0.88
19:14:43.433602,0.93,-0.21,-0.13,-0.28,0.5,-0.48,0.87
19:14:43.433684,0.93,-0.21,-0.12,-0.27,0.49,-0.47,0.86
19:14:43.450280,0.94,-0.2,-0.12,-0.26,0.47,-0.43,0.83
19:14:43.450362,0.94,-0.2,-0.12,-0.25,0.44,-0.39,0.8
19:14:43.467449,0.94,-0.19,-0.11,-0.25,0.39,-0.36,0.79
19:14:43.492058,0.95,-0.19,-0.11,-0.24,0.34,-0.39,0.81
19:14:43.492159,0.95,-0.19,-0.11,-0.23,0.31,-0.44,0.85
19:14:43.492245,0.95,-0.18,-0.11,-0.22,0.3,-0.49,0.88
19:14:43.523144,0.96,-0.18,-0.1,-0.21,0.29,-0.52,0.9
19:14:43.523249,0.96,-0.18,-0.1,-0.2,0.29,-0.54,0.9
19:14:43.523335,0.96,-0.18,-0.1,-0.19,0.29,-0.53,0.91
19:14:43.555155,0.96,-0.17,-0.1,-0.18,0.27,-0.5,0.91
19:14:43.555259,0.96,-0.17,-0.1,-0.17,0.25,-0.48,0.91
19:14:43.555344,0.97,-0.17,-0.1,-0.16,0.25,-0.46,0.91
19:14:43.585588,0.97,-0.16,-0.1,-0.15,0.25,-0.44,0.9
19:14:43.585715,0.97,-0.16,-0.1,-0.14,0.26,-0.42,0.89
19:14:43.585802,0.97,-0.16,-0.1,-0.13,0.26,-0.4,0.87
19:14:43.616637,0.98,-0.15,-0.1,-0.12,0.25,-0.39,0.86
19:14:43.616741,0.98,-0.15,-0.1,-0.11,0.24,-0.37,0.84
19:14:43.616827,0.98,-0.15,-0.09,-0.11,0.23,-0.34,0.83
19:14:43.633470,0.98,-0.14,-0.09,-0.1,0.22,-0.32,0.82
19:14:43.633569,0.98,-0.14,-0.09,-0.09,0.22,-0.3,0.81
19:14:43.650278,0.98,-0.14,-0.08,-0.09,0.2,-0.29,0.82
19:14:43.650408,0.98,-0.14,-0.08,-0.08,0.19,-0.29,0.83
19:14:43.667696,0.99,-0.14,-0.07,-0.07,0.17,-0.28,0.84
19:14:43.692316,0.99,-0.13,-0.07,-0.07,0.15,-0.27,0.86
19:14:43.692461,0.99,-0.13,-0.06,-0.06,0.14,-0.26,0.87
19:14:43.692554,0.99,-0.13,-0.06,-0.06,0.12,-0.26,0.89
19:14:43.722564,0.99,-0.13,-0.06,-0.05,0.1,-0.25,0.91
19:14:43.722675,0.99,-0.13,-0.05,-0.05,0.09,-0.22,0.91
19:14:43.722761,0.99,-0.13,-0.05,-0.04,0.07,-0.19,0.9
19:14:43.752928,0.99,-0.13,-0.05,-0.04,0.05,-0.15,0.89
19:14:43.753028,0.99,-0.12,-0.05,-0.03,0.03,-0.14,0.89
19:14:43.753113,0.99,-0.12,-0.05,-0.03,0.03,-0.14,0.9
19:14:43.784937,0.99,-0.11,-0.05,-0.02,0.04,-0.15,0.93
19:14:43.785037,0.99,-0.11,-0.05,-0.02,0.05,-0.17,0.96
19:14:43.785122,0.99,-0.1,-0.05,-0.01,0.04,-0.19,0.99
19:14:43.816981,0.99,-0.1,-0.05,-0.01,0.02,-0.2,1.01
19:14:43.817099,0.99,-0.1,-0.05,0,-0.01,-0.2,1.01
19:14:43.817183,0.99,-0.09,-0.05,0.01,-0.03,-0.19,1
19:14:43.833636,0.99,-0.09,-0.05,0.02,-0.04,-0.18,0.99
19:14:43.833721,0.99,-0.09,-0.06,0.03,-0.03,-0.18,0.98
19:14:43.863503,0.99,-0.08,-0.06,0.04,-0.01,-0.18,0.97
19:14:43.863604,0.99,-0.07,-0.06,0.04,0.01,-0.17,0.96
19:14:43.863688,0.99,-0.07,-0.06,0.05,0.02,-0.17,0.96
19:14:43.894498,0.99,-0.06,-0.06,0.06,0.05,-0.15,0.95
19:14:43.894596,0.99,-0.05,-0.06,0.07,0.06,-0.12,0.94
19:14:43.894680,0.99,-0.05,-0.06,0.07,0.05,-0.1,0.93
19:14:43.925528,0.99,-0.04,-0.06,0.08,0.03,-0.07,0.92
19:14:43.925631,0.99,-0.04,-0.06,0.08,0.02,-0.05,0.92
19:14:43.925714,0.99,-0.03,-0.07,0.09,0.04,-0.03,0.93
19:14:43.955870,0.99,-0.02,-0.07,0.09,0.08,0,0.93
19:14:43.955996,0.99,-0.01,-0.07,0.09,0.13,0.03,0.92
19:14:43.956131,0.99,-0.01,-0.06,0.09,0.16,0.04,0.9
19:14:43.987219,0.99,0,-0.05,0.09,0.15,0.05,0.88
19:14:43.987317,1,0.01,-0.04,0.09,0.11,0.06,0.88
19:14:43.987501,1,0.01,-0.03,0.09,0.06,0.06,0.89
19:14:44.018282,1,0.02,-0.03,0.09,0.01,0.06,0.91
19:14:44.018398,1,0.02,-0.03,0.09,-0.03,0.08,0.94
19:14:44.018480,0.99,0.02,-0.03,0.09,-0.04,0.11,0.99
19:14:44.020389,0.99,0.03,-0.04,0.09,-0.02,0.14,1
19:14:44.049245,0.99,0.03,-0.04,0.09,-0,0.16,0.98
19:14:44.049342,0.99,0.03,-0.05,0.09,0.03,0.17,0.96
19:14:44.050381,0.99,0.03,-0.05,0.1,0.08,0.17,0.97
19:14:44.066836,0.99,0.03,-0.06,0.1,0.11,0.15,0.98
19:14:44.083610,0.99,0.04,-0.06,0.1,0.11,0.13,1
19:14:44.083688,0.99,0.04,-0.06,0.1,0.1,0.12,1.02
19:14:44.111043,0.99,0.04,-0.06,0.1,0.09,0.12,1.03
19:14:44.111140,0.99,0.04,-0.06,0.1,0.09,0.13,1.03
19:14:44.111223,0.99,0.05,-0.07,0.1,0.09,0.15,1.01
19:14:44.142049,0.99,0.05,-0.07,0.1,0.09,0.19,0.98
19:14:44.142149,0.99,0.05,-0.08,0.1,0.12,0.22,0.96
19:14:44.142234,0.99,0.05,-0.09,0.11,0.14,0.24,0.93
19:14:44.173498,0.99,0.05,-0.09,0.11,0.16,0.24,0.92
19:14:44.173596,0.99,0.05,-0.09,0.11,0.17,0.24,0.91
19:14:44.173678,0.99,0.05,-0.09,0.11,0.18,0.24,0.91
19:14:44.203699,0.99,0.05,-0.09,0.11,0.18,0.23,0.9
19:14:44.203818,0.99,0.05,-0.09,0.11,0.18,0.22,0.9
19:14:44.203900,0.99,0.05,-0.09,0.11,0.17,0.2,0.9
19:14:44.235208,0.99,0.05,-0.1,0.11,0.16,0.19,0.9
19:14:44.235306,0.99,0.04,-0.1,0.11,0.15,0.2,0.9
19:14:44.235388,0.99,0.04,-0.1,0.11,0.13,0.2,0.92
19:14:44.267231,0.99,0.04,-0.1,0.11,0.13,0.2,0.95
19:14:44.267337,0.99,0.04,-0.1,0.11,0.14,0.2,1
19:14:44.267422,0.99,0.04,-0.1,0.11,0.15,0.19,1.03
19:14:44.298015,0.99,0.04,-0.1,0.11,0.15,0.18,1.05
19:14:44.298115,0.99,0.04,-0.1,0.11,0.15,0.16,1.06
19:14:44.298198,0.99,0.04,-0.1,0.11,0.15,0.14,1.06
19:14:44.316849,0.99,0.04,-0.1,0.11,0.15,0.13,1.04
19:14:44.316946,0.99,0.04,-0.11,0.11,0.14,0.12,1.02
19:14:44.333541,0.99,0.04,-0.11,0.11,0.14,0.12,1.01
19:14:44.333618,0.99,0.05,-0.11,0.11,0.14,0.13,1
19:14:44.359494,0.99,0.05,-0.11,0.11,0.15,0.14,0.99
19:14:44.359596,0.99,0.05,-0.11,0.11,0.16,0.16,0.97
19:14:44.360950,0.99,0.05,-0.11,0.11,0.17,0.17,0.95
19:14:44.390522,0.99,0.05,-0.11,0.11,0.17,0.18,0.94
19:14:44.390620,0.99,0.05,-0.11,0.11,0.16,0.19,0.94
19:14:44.390956,0.99,0.05,-0.11,0.11,0.16,0.2,0.94
19:14:44.421085,0.99,0.05,-0.11,0.11,0.17,0.2,0.94
19:14:44.421196,0.99,0.05,-0.11,0.11,0.19,0.2,0.94
19:14:44.421277,0.99,0.06,-0.11,0.11,0.2,0.21,0.94
